probe,probe_Asia Pacific (Osaka),34.6946,135.5021,Asia,
probe,probe_Asia Pacific (Seoul),37.4585,126.7015,Asia,
probe,probe_Asia Pacific (Tokyo),35.6893,139.6899,Asia,
probe,probe_Europe (London),51.5088,-0.093,Europe,
probe,probe_Europe (Milan),45.4722,9.1222,Europe,
probe,probe_Europe (Paris),48.4323,2.4075,Europe,
probe,probe_Europe (Zurich),47.3682,8.5671,Europe,
probe,probe_US East (Ohio),39.9587,-82.9987,N. America,
probe,probe_US East (Virginia),39.0469,-77.4903,N. America,
probe,probe_US West (N. California),37.1835,-121.7714,N. America,
probe,probe_US West (Oregon),45.8234,-119.7257,N. America,
probe,probe_Asia Pacific (Singapore),1.2929,103.8547,Asia,
probe,probe_Asia Pacific (Mumbai),19.0748,72.8856,Asia,
probe,probe_South America (Sao Paulo),-23.534,-46.6359,S. America,
probe,probe_Canada (Central),45.5075,-73.5887,N. America,
probe,probe_Asia Pacific (Sidney),-33.8715,151.2006,Australia,
probe,probe_EU (Frankfurt),50.1188,8.6843,Europe,
probe,probe_EU (Ireland),53.3379,-6.2591,Europe,
probe,probe_EU (Stockholm),59.3287,18.0717,Europe,

frontend,frontend_Asia Pacific (Osaka),DC-AWS-Asia Pacific (Osaka),
frontend,frontend_Asia Pacific (Seoul),DC-AWS-Asia Pacific (Seoul),
frontend,frontend_Asia Pacific (Tokyo),DC-AWS-Asia Pacific (Tokyo),
frontend,frontend_Europe (London),DC-AWS-Europe (London),
frontend,frontend_Europe (Milan),DC-AWS-Europe (Milan),
frontend,frontend_Europe (Paris),DC-AWS-Europe (Paris),
frontend,frontend_Europe (Zurich),DC-AWS-Europe (Zurich),
frontend,frontend_US East (Ohio),DC-AWS-US East (Ohio),
frontend,frontend_US East (Virginia),DC-AWS-US East (Virginia),
frontend,frontend_US West (N. California),DC-AWS-US West (N. California),
frontend,frontend_US West (Oregon),DC-AWS-US West (Oregon),
frontend,frontend_Asia Pacific (Singapore),DC-AWS-Asia Pacific (Singapore),
frontend,frontend_Asia Pacific (Mumbai),DC-AWS-Asia Pacific (Mumbai),
frontend,frontend_South America (Sao Paulo),DC-AWS-South America (Sao Paulo),
frontend,frontend_Canada (Central),DC-AWS-Canada (Central),
frontend,frontend_Asia Pacific (Sidney),DC-AWS-Asia Pacific (Sidney),
frontend,frontend_EU (Frankfurt),DC-AWS-EU (Frankfurt),
frontend,frontend_EU (Ireland),DC-AWS-EU (Ireland),
frontend,frontend_EU (Stockholm),DC-AWS-EU (Stockholm),

file,file_Asia Pacific (Osaka),
file,file_Asia Pacific (Seoul),
file,file_Asia Pacific (Tokyo),
file,file_Europe (London),
file,file_Europe (Milan),
file,file_Europe (Paris),
file,file_Europe (Zurich),
file,file_US East (Ohio),
file,file_US East (Virginia),
file,file_US West (N. California),
file,file_US West (Oregon),
file,file_Asia Pacific (Singapore),
file,file_Asia Pacific (Mumbai),
file,file_South America (Sao Paulo),
file,file_Canada (Central),
file,file_Asia Pacific (Sidney),
file,file_EU (Frankfurt),
file,file_EU (Ireland),
file,file_EU (Stockholm),
